,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0060350,BP,GO:0060350,endochondral bone morphogenesis,4/560,18/4865,0.144552627,0.428607126,0.345152693,TSKU/MMP13/MMP14/COL1A1,4
GO:0070509,BP,GO:0070509,calcium ion import,4/560,18/4865,0.144552627,0.428607126,0.345152693,CXCL12/LGALS3/ATP2C2/PRNP,4
GO:0071711,BP,GO:0071711,basement membrane organization,4/560,18/4865,0.144552627,0.428607126,0.345152693,LAMB2/HPN/SPINT2/MMP11,4
GO:0097421,BP,GO:0097421,liver regeneration,4/560,18/4865,0.144552627,0.428607126,0.345152693,CCND1/RPL19/RPS15/SULF2,4
GO:0097733,CC,GO:0097733,photoreceptor cell cilium,4/560,18/4865,0.144552627,0.428607126,0.345152693,MAP1B/VCAN/BSG/GNA11,4
GO:1901985,BP,GO:1901985,positive regulation of protein acetylation,4/560,18/4865,0.144552627,0.428607126,0.345152693,MUC1/GATA3/MAPK3/TAOK1,4
GO:2000401,BP,GO:2000401,regulation of lymphocyte migration,4/560,18/4865,0.144552627,0.428607126,0.345152693,APOD/CXCL10/CXCL12/CCL5,4
GO:0010811,BP,GO:0010811,positive regulation of cell-substrate adhesion,10/560,60/4865,0.145837367,0.431511818,0.347491809,COL16A1/S100A10/FN1/ARPC2/FBLN2/COL8A1/CCDC80/AGR2/MDK/FLNA,10
GO:0036294,BP,GO:0036294,cellular response to decreased oxygen levels,10/560,60/4865,0.145837367,0.431511818,0.347491809,LMNA/STC2/AQP1/CHCHD2/HIPK2/EIF4EBP1/MALAT1/TMBIM6/ZFP36L1/CYBB,10
GO:0046661,BP,GO:0046661,male sex differentiation,10/560,60/4865,0.145837367,0.431511818,0.347491809,DHCR24/ADAM15/SFRP2/GATA3/CCND1/MGST1/MMP14/UBB/BCL2L1/FLNA,10
GO:1902495,CC,GO:1902495,transmembrane transporter complex,12/560,75/4865,0.148075598,0.435613805,0.350795096,NDUFS2/NDUFA10/NDUFS6/UQCRQ/NDUFB9/CYC1/LRRC26/ANO1/NDUFB10/NDUFA11/NDUFA13/KCNK6,12
GO:0003012,BP,GO:0003012,muscle system process,17/560,113/4865,0.148956307,0.435613805,0.350795096,LMNA/IGFBP5/MYLK/PPP3CA/GJA1/CALD1/SULF1/C12orf57/TMOD3/ALDOA/CYBA/ORMDL3/EEF2/TPM4/MYL9/SULF2/FLNA,17
GO:0003158,BP,GO:0003158,endothelium development,9/560,53/4865,0.149408136,0.435613805,0.350795096,PDPN/GSTM3/FSTL1/HEG1/CXCL10/GJA1/RAP1B/NR2F2/ITGAX,9
GO:0005884,CC,GO:0005884,actin filament,9/560,53/4865,0.149408136,0.435613805,0.350795096,PALLD/DPYSL3/ACTB/MYO5A/COTL1/MYO1C/ACTG1/TPM4/FLNA,9
GO:0008584,BP,GO:0008584,male gonad development,9/560,53/4865,0.149408136,0.435613805,0.350795096,ADAM15/SFRP2/GATA3/CCND1/MGST1/MMP14/UBB/BCL2L1/FLNA,9
GO:0051087,MF,GO:0051087,chaperone binding,9/560,53/4865,0.149408136,0.435613805,0.350795096,PDPN/HSPD1/FN1/HLA-B/CLU/VWF/PTGES3/GRN/PRNP,9
GO:2000377,BP,GO:2000377,regulation of reactive oxygen species metabolic process,9/560,53/4865,0.149408136,0.435613805,0.350795096,HSPD1/GNAI2/SOD2/CYBA/PRDX2/TYROBP/TGFB1/ROMO1/ITGB2,9
GO:0001732,BP,GO:0001732,formation of cytoplasmic translation initiation complex,3/560,12/4865,0.152028863,0.435613805,0.350795096,EIF3B/EIF3K/EIF3L,3
GO:0002861,BP,GO:0002861,regulation of inflammatory response to antigenic stimulus,3/560,12/4865,0.152028863,0.435613805,0.350795096,HLA-DRB1/CD81/C3,3
GO:0006505,BP,GO:0006505,GPI anchor metabolic process,3/560,12/4865,0.152028863,0.435613805,0.350795096,GPAA1/PGAP3/PIGT,3
GO:0006506,BP,GO:0006506,GPI anchor biosynthetic process,3/560,12/4865,0.152028863,0.435613805,0.350795096,GPAA1/PGAP3/PIGT,3
GO:0008307,MF,GO:0008307,structural constituent of muscle,3/560,12/4865,0.152028863,0.435613805,0.350795096,KRT19/TPM4/MYL9,3
GO:0010039,BP,GO:0010039,response to iron ion,3/560,12/4865,0.152028863,0.435613805,0.350795096,C1QA/CCND1/B2M,3
GO:0015026,MF,GO:0015026,coreceptor activity,3/560,12/4865,0.152028863,0.435613805,0.350795096,ITGAV/RAMP1/LRP1,3
GO:0015909,BP,GO:0015909,long-chain fatty acid transport,3/560,12/4865,0.152028863,0.435613805,0.350795096,ACSL1/FABP5/APOE,3
GO:0016628,MF,GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",3/560,12/4865,0.152028863,0.435613805,0.350795096,DHCR24/TECR/BLVRB,3
GO:0030513,BP,GO:0030513,positive regulation of BMP signaling pathway,3/560,12/4865,0.152028863,0.435613805,0.350795096,SULF1/TWSG1/GPC3,3
GO:0031111,BP,GO:0031111,negative regulation of microtubule polymerization or depolymerization,3/560,12/4865,0.152028863,0.435613805,0.350795096,MAP1B/FKBP4/TAOK1,3
GO:0035036,BP,GO:0035036,sperm-egg recognition,3/560,12/4865,0.152028863,0.435613805,0.350795096,B4GALT1/CD9/ALDOA,3
GO:0035066,BP,GO:0035066,positive regulation of histone acetylation,3/560,12/4865,0.152028863,0.435613805,0.350795096,MUC1/GATA3/MAPK3,3
GO:0036296,BP,GO:0036296,response to increased oxygen levels,3/560,12/4865,0.152028863,0.435613805,0.350795096,PDPN/ATP6V1A/COL1A1,3
GO:0036498,BP,GO:0036498,IRE1-mediated unfolded protein response,3/560,12/4865,0.152028863,0.435613805,0.350795096,AGR2/VAPB/XBP1,3
GO:0038084,BP,GO:0038084,vascular endothelial growth factor signaling pathway,3/560,12/4865,0.152028863,0.435613805,0.350795096,CD63/DCN/MYO1C,3
GO:0045058,BP,GO:0045058,T cell selection,3/560,12/4865,0.152028863,0.435613805,0.350795096,CD74/CTSL/GATA3,3
GO:0045920,BP,GO:0045920,negative regulation of exocytosis,3/560,12/4865,0.152028863,0.435613805,0.350795096,GNAI2/RAP1B/VPS4B,3
GO:0050858,BP,GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,3/560,12/4865,0.152028863,0.435613805,0.350795096,GBP1/LGALS3/PRNP,3
GO:0050860,BP,GO:0050860,negative regulation of T cell receptor signaling pathway,3/560,12/4865,0.152028863,0.435613805,0.350795096,GBP1/LGALS3/PRNP,3
GO:0050879,BP,GO:0050879,multicellular organismal movement,3/560,12/4865,0.152028863,0.435613805,0.350795096,HIPK2/C12orf57/EEF2,3
GO:0050881,BP,GO:0050881,musculoskeletal movement,3/560,12/4865,0.152028863,0.435613805,0.350795096,HIPK2/C12orf57/EEF2,3
GO:0060351,BP,GO:0060351,cartilage development involved in endochondral bone morphogenesis,3/560,12/4865,0.152028863,0.435613805,0.350795096,TSKU/MMP13/COL1A1,3
GO:0060479,BP,GO:0060479,lung cell differentiation,3/560,12/4865,0.152028863,0.435613805,0.350795096,CREB1/SPDEF/AGR2,3
GO:0070325,MF,GO:0070325,lipoprotein particle receptor binding,3/560,12/4865,0.152028863,0.435613805,0.350795096,CLU/LRP1/APOE,3
GO:0070412,MF,GO:0070412,R-SMAD binding,3/560,12/4865,0.152028863,0.435613805,0.350795096,JUN/FOS/PMEPA1,3
GO:0090102,BP,GO:0090102,cochlea development,3/560,12/4865,0.152028863,0.435613805,0.350795096,CTHRC1/GATA3/HPN,3
GO:0090183,BP,GO:0090183,regulation of kidney development,3/560,12/4865,0.152028863,0.435613805,0.350795096,STAT1/BASP1/GATA3,3
GO:0098926,BP,GO:0098926,postsynaptic signal transduction,3/560,12/4865,0.152028863,0.435613805,0.350795096,GNAI2/LY6E/GNA11,3
GO:0150146,BP,GO:0150146,cell junction disassembly,3/560,12/4865,0.152028863,0.435613805,0.350795096,C1QA/C1QB/C3,3
GO:0010769,BP,GO:0010769,regulation of cell morphogenesis involved in differentiation,8/560,46/4865,0.152427983,0.435613805,0.350795096,PDPN/GBP1/S100A10/ARPC2/MDK/POSTN/ACTN4/FLNA,8
GO:0016651,MF,GO:0016651,"oxidoreductase activity, acting on NAD(P)H",8/560,46/4865,0.152427983,0.435613805,0.350795096,NDUFS2/NDUFA10/NDUFS6/NDUFB9/NDUFB10/CYBA/NDUFA13/CYBB,8
GO:0045667,BP,GO:0045667,regulation of osteoblast differentiation,8/560,46/4865,0.152427983,0.435613805,0.350795096,ID3/IGFBP5/SFRP2/TMEM64/CTHRC1/BAMBI/TWSG1/ATF4,8
GO:0048167,BP,GO:0048167,regulation of synaptic plasticity,8/560,46/4865,0.152427983,0.435613805,0.350795096,CREB1/MAP1B/LGMN/TYROBP/APOE/PRNP/ATF4/SYAP1,8
GO:0051048,BP,GO:0051048,negative regulation of secretion,8/560,46/4865,0.152427983,0.435613805,0.350795096,GNAI2/PPP3CA/HADH/CD74/GJA1/RAP1B/VPS4B/APOE,8
GO:1905477,BP,GO:1905477,positive regulation of protein localization to membrane,8/560,46/4865,0.152427983,0.435613805,0.350795096,AGR2/CD81/LRP1/LGALS3/MYO1C/ERBB2/PRNP/ITGB2,8
GO:2001237,BP,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,8/560,46/4865,0.152427983,0.435613805,0.350795096,IFI6/MCL1/LMNA/ITGAV/SFRP2/LGALS3/PRDX2/BCL2L1,8
GO:0002088,BP,GO:0002088,lens development in camera-type eye,5/560,25/4865,0.152562365,0.435613805,0.350795096,HIPK2/GATA3/VIM/MAF/ATF4,5
GO:0002183,BP,GO:0002183,cytoplasmic translational initiation,5/560,25/4865,0.152562365,0.435613805,0.350795096,EIF4G1/EIF3B/EIF3K/RPL13A/EIF3L,5
GO:0010827,BP,GO:0010827,regulation of glucose transmembrane transport,5/560,25/4865,0.152562365,0.435613805,0.350795096,ENPP1/FABP5/OSBPL8/C3/GPC3,5
GO:0014031,BP,GO:0014031,mesenchymal cell development,5/560,25/4865,0.152562365,0.435613805,0.350795096,FN1/SEMA3F/SEMA3C/RDH10/MAPK3,5
GO:0032414,BP,GO:0032414,positive regulation of ion transmembrane transporter activity,5/560,25/4865,0.152562365,0.435613805,0.350795096,COX17/LRRC26/ACTN4/IFNGR2/TMSB4X,5
GO:0034205,BP,GO:0034205,amyloid-beta formation,5/560,25/4865,0.152562365,0.435613805,0.350795096,RTN4/IFNGR1/CLU/APOE/PRNP,5
GO:0035282,BP,GO:0035282,segmentation,5/560,25/4865,0.152562365,0.435613805,0.350795096,SEMA3F/SFRP2/BASP1/SEMA3C/MAFB,5
GO:0048704,BP,GO:0048704,embryonic skeletal system morphogenesis,5/560,25/4865,0.152562365,0.435613805,0.350795096,PRRX1/RDH10/MMP14/IRX5/PCGF2,5
GO:0046390,BP,GO:0046390,ribose phosphate biosynthetic process,11/560,68/4865,0.152888865,0.436252492,0.351309423,ATP6V1A/GMPS/ACSL1/PAPSS2/PYGL/NME4/ALDOA/ACACA/TECR/TGFB1/TMSB4X,11
GO:1904062,BP,GO:1904062,regulation of cation transmembrane transport,13/560,83/4865,0.153151474,0.436708133,0.351676346,COX17/CXCL10/TSPAN13/LRRC26/CD63/CYBA/SLC9A3R1/FXYD3/ACTN4/PRNP/IFNGR2/TMSB4X/FLNA,13
GO:1905114,BP,GO:1905114,cell surface receptor signaling pathway involved in cell-cell signaling,25/560,176/4865,0.153761625,0.438153509,0.352840292,IGFBP2/PPP3CA/SFRP2/CPE/CD24/SULF1/TMEM64/CTHRC1/GATA3/BAMBI/DKK3/MDK/CCND1/TSKU/PFDN5/LRP1/NDRG2/COL1A1/SLC9A3R1/RNF213/C3/TGFB1/APOE/SULF2/GPC3,25
GO:0003206,BP,GO:0003206,cardiac chamber morphogenesis,7/560,39/4865,0.154510784,0.438682444,0.353266237,HEG1/SFRP2/CPE/SEMA3C/LY6E/GATA3/TGFB1,7
GO:0021987,BP,GO:0021987,cerebral cortex development,7/560,39/4865,0.154510784,0.438682444,0.353266237,RTN4/COL3A1/MDK/SLC38A2/LRP1/MBOAT7/FLNA,7
GO:0048144,BP,GO:0048144,fibroblast proliferation,7/560,39/4865,0.154510784,0.438682444,0.353266237,CREB1/FN1/CD74/AQP1/GAS6/ANXA2/MIF,7
GO:0048145,BP,GO:0048145,regulation of fibroblast proliferation,7/560,39/4865,0.154510784,0.438682444,0.353266237,CREB1/FN1/CD74/AQP1/GAS6/ANXA2/MIF,7
GO:0050954,BP,GO:0050954,sensory perception of mechanical stimulus,7/560,39/4865,0.154510784,0.438682444,0.353266237,NDUFB9/CXCL12/GJB2/COL1A1/SLC9A3R1/TIMM13/HPN,7
GO:0001738,BP,GO:0001738,morphogenesis of a polarized epithelium,6/560,32/4865,0.154981142,0.438682444,0.353266237,SFRP2/ACTB/CTHRC1/SLC9A3R1/ACTG1/GPC3,6
GO:0030326,BP,GO:0030326,embryonic limb morphogenesis,6/560,32/4865,0.154981142,0.438682444,0.353266237,CRABP2/PRRX1/SFRP2/PITX1/RDH10/GPC3,6
GO:0035113,BP,GO:0035113,embryonic appendage morphogenesis,6/560,32/4865,0.154981142,0.438682444,0.353266237,CRABP2/PRRX1/SFRP2/PITX1/RDH10/GPC3,6
GO:0043154,BP,GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,6/560,32/4865,0.154981142,0.438682444,0.353266237,IFI6/DHCR24/SFRP2/AQP1/CD44/GAS6,6
GO:1904064,BP,GO:1904064,positive regulation of cation transmembrane transport,6/560,32/4865,0.154981142,0.438682444,0.353266237,CXCL10/LRRC26/ACTN4/IFNGR2/TMSB4X/FLNA,6
GO:0005938,CC,GO:0005938,cell cortex,17/560,114/4865,0.157500168,0.445322027,0.358613022,RHOC/CAPN2/MLPH/DST/EEF1A1/MARCKS/ACTB/CALD1/CRIP2/ANXA2/COTL1/KRT19/MYL12B/TPM4/ACTN4/MYL9/FLNA,17
GO:0008234,MF,GO:0008234,cysteine-type peptidase activity,10/560,61/4865,0.157641689,0.445322027,0.358613022,CTSK/CAPN2/CTSB/GGH/GPAA1/CTSL/CTSD/LGMN/USP14/CAPNS1,10
GO:1904375,BP,GO:1904375,regulation of protein localization to cell periphery,10/560,61/4865,0.157641689,0.445322027,0.358613022,GBP1/LRRC15/ACTB/AGR2/LRP1/MMP14/LGALS3/TGFB1/PRNP/BCL2L1,10
GO:0009055,MF,GO:0009055,electron transfer activity,12/560,76/4865,0.158646248,0.44756385,0.360418338,NDUFS2/SDHC/NDUFA10/NDUFS6/NDUFB9/CYC1/NDUFB10/CYBA/CYB5A/NDUFA13/COX6B1/CYBB,12
GO:0046879,BP,GO:0046879,hormone secretion,12/560,76/4865,0.158646248,0.44756385,0.360418338,ENSA/CREB1/SPP1/PPP3CA/HADH/HLA-DRB1/GJA1/GATA3/ANO1/SNX19/LRP1/CCL5,12
GO:0030111,BP,GO:0030111,regulation of Wnt signaling pathway,18/560,122/4865,0.159775711,0.450450724,0.362743106,IGFBP2/SFRP2/SULF1/TMEM64/CTHRC1/BAMBI/DKK3/MDK/TSKU/PFDN5/LRP1/COL1A1/SLC9A3R1/RNF213/TGFB1/APOE/SULF2/GPC3,18
GO:0046546,BP,GO:0046546,development of primary male sexual characteristics,9/560,54/4865,0.162217801,0.456425816,0.367554783,ADAM15/SFRP2/GATA3/CCND1/MGST1/MMP14/UBB/BCL2L1/FLNA,9
GO:0048639,BP,GO:0048639,positive regulation of developmental growth,9/560,54/4865,0.162217801,0.456425816,0.367554783,CRABP2/CREB1/FN1/BASP1/MAP1B/AGR2/CXCL12/EIF4G2/LRP1,9
GO:0099173,BP,GO:0099173,postsynapse organization,9/560,54/4865,0.162217801,0.456425816,0.367554783,WASF2/SEMA3F/ACTB/CFL1/LGMN/UBE3A/ACTG1/APOE/PRNP,9
GO:0046034,BP,GO:0046034,ATP metabolic process,20/560,138/4865,0.163282627,0.458772741,0.369444737,NDUFS2/SDHC/NDUFA10/ATP6V1A/NDUFS6/UQCRQ/ENPP1/CHCHD2/COX6C/NDUFB9/CYC1/LDHA/GAPDH/TPI1/NDUFB10/ALDOA/GIT1/COX6B1/TGFB1/TMSB4X,20
GO:0006936,BP,GO:0006936,muscle contraction,13/560,84/4865,0.163376293,0.458772741,0.369444737,MYLK/GJA1/CALD1/SULF1/C12orf57/TMOD3/ALDOA/ORMDL3/EEF2/TPM4/MYL9/SULF2/FLNA,13
GO:0043235,CC,GO:0043235,receptor complex,13/560,84/4865,0.163376293,0.458772741,0.369444737,ITGAV/HSPD1/RAMP1/GPR160/CD74/SDCBP/CD44/LRP1/B2M/ITGA11/ITGAX/ERBB2/ITGB2,13
GO:0072331,BP,GO:0072331,signal transduction by p53 class mediator,11/560,69/4865,0.16424698,0.460912657,0.371167988,RPL11/MUC1/RPS7/CD74/HIPK2/HNRNPK/CD44/UBB/RPL23/RPS15/MIF,11
GO:0044283,BP,GO:0044283,small molecule biosynthetic process,24/560,170/4865,0.167266078,0.464328488,0.37391872,DHCR24/MGST3/LPGAT1/CD74/RDH10/FABP5/IDI1/SCD/OAT/DKK3/FADS2/NNMT/TPI1/PTGES3/ABHD2/ACACA/STARD3/GPX4/TECR/APOE/APOC1/MIF/XBP1/ATF4,24
GO:0006821,BP,GO:0006821,chloride transport,4/560,19/4865,0.167434029,0.464328488,0.37391872,PCYOX1/ANO1/FXYD3/PRNP,4
GO:0007586,BP,GO:0007586,digestion,4/560,19/4865,0.167434029,0.464328488,0.37391872,COPA/AQP1/SERPINA3/TFF3,4
GO:0009581,BP,GO:0009581,detection of external stimulus,4/560,19/4865,0.167434029,0.464328488,0.37391872,CXCL12/ANO1/GNA11/HPN,4
GO:0009582,BP,GO:0009582,detection of abiotic stimulus,4/560,19/4865,0.167434029,0.464328488,0.37391872,CXCL12/ANO1/GNA11/HPN,4
GO:0022600,BP,GO:0022600,digestive system process,4/560,19/4865,0.167434029,0.464328488,0.37391872,COPA/AQP1/SERPINA3/TFF3,4
GO:0030137,CC,GO:0030137,COPI-coated vesicle,4/560,19/4865,0.167434029,0.464328488,0.37391872,COPA/COPB1/TMED3/COPE,4
GO:0030850,BP,GO:0030850,prostate gland development,4/560,19/4865,0.167434029,0.464328488,0.37391872,SULF1/TNC/UBE3A/SERPINF1,4
GO:0031112,BP,GO:0031112,positive regulation of microtubule polymerization or depolymerization,4/560,19/4865,0.167434029,0.464328488,0.37391872,SLAIN2/MAP1B/RPS3/GIT1,4
GO:0031116,BP,GO:0031116,positive regulation of microtubule polymerization,4/560,19/4865,0.167434029,0.464328488,0.37391872,SLAIN2/MAP1B/RPS3/GIT1,4
GO:0032964,BP,GO:0032964,collagen biosynthetic process,4/560,19/4865,0.167434029,0.464328488,0.37391872,COL5A1/VIM/COL1A1/TGFB1,4
GO:0043236,MF,GO:0043236,laminin binding,4/560,19/4865,0.167434029,0.464328488,0.37391872,RPSA/LRRC15/LGALS3/LGALS1,4
GO:0045806,BP,GO:0045806,negative regulation of endocytosis,4/560,19/4865,0.167434029,0.464328488,0.37391872,ITGAV/SDCBP/LGALS3/APOC1,4
GO:0048701,BP,GO:0048701,embryonic cranial skeleton morphogenesis,4/560,19/4865,0.167434029,0.464328488,0.37391872,PRRX1/RDH10/MMP14/IRX5,4
GO:0051353,BP,GO:0051353,positive regulation of oxidoreductase activity,4/560,19/4865,0.167434029,0.464328488,0.37391872,GNAI2/COX17/CYBA/APOE,4
GO:0051973,BP,GO:0051973,positive regulation of telomerase activity,4/560,19/4865,0.167434029,0.464328488,0.37391872,PARM1/PTGES3/HSP90AA1/MAPK3,4
GO:1905476,BP,GO:1905476,negative regulation of protein localization to membrane,4/560,19/4865,0.167434029,0.464328488,0.37391872,GBP1/LRRC15/TGFB1/BCL2L1,4
GO:1990928,BP,GO:1990928,response to amino acid starvation,4/560,19/4865,0.167434029,0.464328488,0.37391872,EIF4EBP1/SLC38A2/MAPK3/ATF4,4
GO:0001932,BP,GO:0001932,regulation of protein phosphorylation,48/560,364/4865,0.168959958,0.468254148,0.377080011,SHC1/NCK2/FN1/CTDSP1/HEG1/RAP2B/EIF4G1/SFRP2/ACSL1/LOX/CD74/HLA-DRB1/CD24/ENPP1/ACTB/GPNMB/PRKAR2B/HIPK2/CLU/SDCBP/GTPBP4/CD81/HPX/CD44/CCND1/RPS3/LRP1/OSBPL8/GAS6/HSP90AA1/ANXA2/RPLP1/NR2F2/MAPK3/TAOK1/CCL5/PPP1R1B/ERBB2/SLC9A3R1/TWSG1/C3/TGFB1/APOE/PRNP/PMEPA1/ITGB2/MIF/SYAP1,48
GO:0033500,BP,GO:0033500,carbohydrate homeostasis,12/560,77/4865,0.16959149,0.468866814,0.377573385,IGFBP5/PPP3CA/HLA-DRB1/FABP5/ANO1/LRP1/GAS6/PYGL/CYBA/SERPINF1/XBP1/LGALS1,12
GO:0042593,BP,GO:0042593,glucose homeostasis,12/560,77/4865,0.16959149,0.468866814,0.377573385,IGFBP5/PPP3CA/HLA-DRB1/FABP5/ANO1/LRP1/GAS6/PYGL/CYBA/SERPINF1/XBP1/LGALS1,12
GO:0006164,BP,GO:0006164,purine nucleotide biosynthetic process,10/560,62/4865,0.169903709,0.468866814,0.377573385,ATP6V1A/GMPS/ACSL1/PAPSS2/NME4/ALDOA/ACACA/TECR/TGFB1/TMSB4X,10
GO:1902904,BP,GO:1902904,negative regulation of supramolecular fiber organization,10/560,62/4865,0.169903709,0.468866814,0.377573385,WASF2/PFDN2/MAP1B/CLU/FKBP4/PFDN5/TMOD3/TAOK1/APOE/TMSB4X,10
GO:0009141,BP,GO:0009141,nucleoside triphosphate metabolic process,7/560,40/4865,0.169954551,0.468866814,0.377573385,ATP6V1A/ENPP1/NME4/ALDOA/DCTPP1/TGFB1/TMSB4X,7
GO:0042273,BP,GO:0042273,ribosomal large subunit biogenesis,7/560,40/4865,0.169954551,0.468866814,0.377573385,RPL11/RPL7/RPL35/GTPBP4/RPLP0/RPL3/RPL10,7
GO:0099106,MF,GO:0099106,ion channel regulator activity,7/560,40/4865,0.169954551,0.468866814,0.377573385,ENSA/TSPAN13/LRRC26/PRSS8/SLC9A3R1/FXYD3/FLNA,7
GO:0034765,BP,GO:0034765,regulation of ion transmembrane transport,15/560,100/4865,0.170501739,0.470070745,0.378542898,COX17/CXCL10/TSPAN13/LRRC26/CD63/CYBA/SLC9A3R1/FXYD3/KCNK6/ACTN4/PRNP/IFNGR2/TMSB4X/CYBB/FLNA,15
GO:0009142,BP,GO:0009142,nucleoside triphosphate biosynthetic process,5/560,26/4865,0.17216802,0.471770415,0.379911623,ATP6V1A/NME4/ALDOA/TGFB1/TMSB4X,5
GO:0009205,BP,GO:0009205,purine ribonucleoside triphosphate metabolic process,5/560,26/4865,0.17216802,0.471770415,0.379911623,ATP6V1A/NME4/ALDOA/TGFB1/TMSB4X,5
GO:0019068,BP,GO:0019068,virion assembly,5/560,26/4865,0.17216802,0.471770415,0.379911623,SPCS1/VPS28/RAB1B/VPS4B/APOE,5
GO:0045638,BP,GO:0045638,negative regulation of myeloid cell differentiation,5/560,26/4865,0.17216802,0.471770415,0.379911623,NFKBIA/ZFP36L1/FBN1/ZFP36/MAFB,5
GO:0050435,BP,GO:0050435,amyloid-beta metabolic process,5/560,26/4865,0.17216802,0.471770415,0.379911623,RTN4/IFNGR1/CLU/APOE/PRNP,5
GO:0002224,BP,GO:0002224,toll-like receptor signaling pathway,6/560,33/4865,0.172230114,0.471770415,0.379911623,S100A14/RTN4/HSPD1/IRF1/NFKBIA/CYBA,6
GO:0030120,CC,GO:0030120,vesicle coat,6/560,33/4865,0.172230114,0.471770415,0.379911623,COPA/SEC31A/COPB1/SEC23A/TMED3/COPE,6
GO:0030512,BP,GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway,6/560,33/4865,0.172230114,0.471770415,0.379911623,PEG10/ASPN/BAMBI/HTRA1/FBN1/PMEPA1,6
GO:0045445,BP,GO:0045445,myoblast differentiation,6/560,33/4865,0.172230114,0.471770415,0.379911623,ID3/CXCL10/PITX1/ZFP36L1/TGFB1/LGALS1,6
GO:0090734,CC,GO:0090734,site of DNA damage,6/560,33/4865,0.172230114,0.471770415,0.379911623,LMNA/ARPC5/ARPC2/ARPC4/CBX5/CBX1,6
GO:0044703,BP,GO:0044703,multi-organism reproductive process,35/560,259/4865,0.173306037,0.4744113,0.3820383,COL16A1/CAPN2/IGFBP2/IGFBP5/RPL29/IGFBP7/SPP1/STC2/ADAMTS2/GJA1/CTSB/B4GALT1/MDK/CD9/SLC38A2/GJB2/FOS/SERPINA5/UBE3A/MFGE8/ABHD2/NR2F2/ALDOA/MAPK3/MMP2/UBB/PPP1R1B/BSG/GPX4/YIF1B/BCL2L1/WFDC2/TIMP1/MAGED2/BCAP31,35
GO:2000116,BP,GO:2000116,regulation of cysteine-type endopeptidase activity,13/560,85/4865,0.173940443,0.475840941,0.383189574,IFI6/DHCR24/HSPD1/SFRP2/CAST/AQP1/CTSD/CD44/RPS3/GAS6/LGMN/NDUFA13/BCAP31,13
GO:0001678,BP,GO:0001678,cellular glucose homeostasis,9/560,55/4865,0.175533009,0.478962416,0.385703264,PPP3CA/HLA-DRB1/ANO1/LRP1/GAS6/CYBA/SERPINF1/XBP1/LGALS1,9
GO:0006446,BP,GO:0006446,regulation of translational initiation,9/560,55/4865,0.175533009,0.478962416,0.385703264,NCK2/EIF4G1/EIF3B/EIF4EBP1/EIF4G2/CCL5/EIF3K/RPL13A/ATF4,9
GO:0009411,BP,GO:0009411,response to UV,9/560,55/4865,0.175533009,0.478962416,0.385703264,SDF4/AQP1/CCND1/MMP2/TP53I13/CIRBP/HMGN1/ATF4/TIMP1,9
GO:0021543,BP,GO:0021543,pallium development,9/560,55/4865,0.175533009,0.478962416,0.385703264,RTN4/COL3A1/UQCRQ/MDK/TSKU/SLC38A2/LRP1/MBOAT7/FLNA,9
GO:0002768,BP,GO:0002768,immune response-regulating cell surface receptor signaling pathway,11/560,70/4865,0.176009664,0.479954373,0.386502076,GBP1/HLA-A/HLA-DRB1/HLA-DPB1/CD24/GATA3/CD81/RPS3/LGALS3/TYROBP/PRNP,11
GO:0017038,BP,GO:0017038,protein import,15/560,101/4865,0.180388523,0.484180454,0.389905294,TXNIP/LMNA/PEX19/HSPD1/APOD/PPP3CA/CLU/NFKBIA/HSP90AA1/RPL23/TGFB1/APOE/ROMO1/LAMP2/FLNA,15
GO:0048471,CC,GO:0048471,perinuclear region of cytoplasm,41/560,309/4865,0.180787396,0.484180454,0.389905294,S100A14/TSTD1/CAPN2/STAT1/MLPH/APOD/SEC31A/SPP1/MAP1B/STC2/RHBDD2/BRI3/PRKAR2B/CTSB/CLU/MAL2/GTPBP4/RAB1B/TMEM134/FKBP4/GAPDH/GJB2/NDRG2/SEC23A/LGMN/HSP90AA1/ANXA2/ATP2C2/CYBA/SERPINF1/TAOK1/ERBB2/SLC9A3R1/VAPA/PLVAP/ACTN4/TGM2/SYAP1/CYBB/BCAP31/FLNA,41
GO:0005216,MF,GO:0005216,ion channel activity,8/560,48/4865,0.180993908,0.484180454,0.389905294,ITGAV/ATP6V1A/AQP1/LRRC26/ANO1/ANXA2/FXYD3/KCNK6,8
GO:0038127,BP,GO:0038127,ERBB signaling pathway,8/560,48/4865,0.180993908,0.484180454,0.389905294,IFI6/SHC1/RTN4/NCK2/AGR2/PTPN12/LGMN/TGFB1,8
GO:0072006,BP,GO:0072006,nephron development,8/560,48/4865,0.180993908,0.484180454,0.389905294,STAT1/LAMB2/BASP1/CD24/SULF1/GATA3/SULF2/GPC3,8
