,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0060972,BP,GO:0060972,left/right pattern formation,1/324,19/14611,0.34710159116837,0.584585342023686,0.499557099891837,Ift57,1
GO:0070064,MF,GO:0070064,proline-rich region binding,1/324,19/14611,0.34710159116837,0.584585342023686,0.499557099891837,Gigyf2,1
GO:0071392,BP,GO:0071392,cellular response to estradiol stimulus,1/324,19/14611,0.34710159116837,0.584585342023686,0.499557099891837,Nrip1,1
GO:0071577,BP,GO:0071577,zinc ion transmembrane transport,1/324,19/14611,0.34710159116837,0.584585342023686,0.499557099891837,Tmem163,1
GO:0072207,BP,GO:0072207,metanephric epithelium development,1/324,19/14611,0.34710159116837,0.584585342023686,0.499557099891837,Mtss1,1
GO:0090077,BP,GO:0090077,foam cell differentiation,1/324,19/14611,0.34710159116837,0.584585342023686,0.499557099891837,Stat1,1
GO:0097320,BP,GO:0097320,plasma membrane tubulation,1/324,19/14611,0.34710159116837,0.584585342023686,0.499557099891837,Sh3gl2,1
GO:1902187,BP,GO:1902187,negative regulation of viral release from host cell,1/324,19/14611,0.34710159116837,0.584585342023686,0.499557099891837,Trim32,1
GO:1904292,BP,GO:1904292,regulation of ERAD pathway,1/324,19/14611,0.34710159116837,0.584585342023686,0.499557099891837,Herpud1,1
GO:1904666,BP,GO:1904666,regulation of ubiquitin protein ligase activity,1/324,19/14611,0.34710159116837,0.584585342023686,0.499557099891837,Pten,1
GO:1904994,BP,GO:1904994,regulation of leukocyte adhesion to vascular endothelial cell,1/324,19/14611,0.34710159116837,0.584585342023686,0.499557099891837,Fut9,1
GO:2000316,BP,GO:2000316,regulation of T-helper 17 type immune response,1/324,19/14611,0.34710159116837,0.584585342023686,0.499557099891837,Ephb2,1
GO:0045333,BP,GO:0045333,cellular respiration,5/324,175/14611,0.34741586193267,0.584896551751721,0.499823044003021,Gadd45gip1/Ndufb6/Ndufs8/Ndufv3/Sdhaf2,5
GO:0016032,BP,GO:0016032,viral process,7/324,258/14611,0.348062173087181,0.58576633227824,0.500566314499448,Ddx6/Ifitm3/Stat1/Trim32/Trim62/Tsg101/Ubp1,7
GO:0048024,BP,GO:0048024,regulation of mRNA splicing, via spliceosome,3/324,95/14611,0.352547343886858,0.593093613533311,0.506827838883901,Celf2/Rbfox1/Srrm4,3
GO:0019210,MF,GO:0019210,kinase inhibitor activity,2/324,56/14611,0.353544943300873,0.593666360182173,0.50731727923471,Tesc/Wnk1,2
GO:0050766,BP,GO:0050766,positive regulation of phagocytosis,2/324,56/14611,0.353544943300873,0.593666360182173,0.50731727923471,Appl2/Sirpa,2
GO:0070059,BP,GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,2/324,56/14611,0.353544943300873,0.593666360182173,0.50731727923471,Herpud1/Tmbim6,2
GO:0097525,CC,GO:0097525,spliceosomal snRNP complex,2/324,56/14611,0.353544943300873,0.593666360182173,0.50731727923471,Luc7l3/Snrpd3,2
GO:1903051,BP,GO:1903051,negative regulation of proteolysis involved in cellular protein catabolic process,2/324,56/14611,0.353544943300873,0.593666360182173,0.50731727923471,Map1a/Prkcg,2
GO:0034250,BP,GO:0034250,positive regulation of cellular amide metabolic process,4/324,136/14611,0.356332434347818,0.594590638354475,0.508107120665989,Barhl2/Coa3/Prr16/Vim,4
GO:0002377,BP,GO:0002377,immunoglobulin production,3/324,96/14611,0.358617234253061,0.594590638354475,0.508107120665989,Ephb2/Pagr1a/Tmbim6,3
GO:0060419,BP,GO:0060419,heart growth,3/324,96/14611,0.358617234253061,0.594590638354475,0.508107120665989,Pten/Rgs2/Rgs4,3
GO:0090100,BP,GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,3/324,96/14611,0.358617234253061,0.594590638354475,0.508107120665989,Gdf10/Got1/Inhbb,3
GO:1901989,BP,GO:1901989,positive regulation of cell cycle phase transition,3/324,96/14611,0.358617234253061,0.594590638354475,0.508107120665989,Ccnd3/Mecp2/Pagr1a,3
GO:0002819,BP,GO:0002819,regulation of adaptive immune response,4/324,137/14611,0.361379671789136,0.594590638354475,0.508107120665989,Ephb2/Il20rb/Pagr1a/Ppp3cb,4
GO:0001736,BP,GO:0001736,establishment of planar polarity,2/324,57/14611,0.361584618344731,0.594590638354475,0.508107120665989,Astn2/Wnt7a,2
GO:0005080,MF,GO:0005080,protein kinase C binding,2/324,57/14611,0.361584618344731,0.594590638354475,0.508107120665989,Pea15a/Prkcb,2
GO:0005518,MF,GO:0005518,collagen binding,2/324,57/14611,0.361584618344731,0.594590638354475,0.508107120665989,Antxr1/Map1a,2
GO:0006893,BP,GO:0006893,Golgi to plasma membrane transport,2/324,57/14611,0.361584618344731,0.594590638354475,0.508107120665989,Golga4/Sptbn1,2
GO:0007164,BP,GO:0007164,establishment of tissue polarity,2/324,57/14611,0.361584618344731,0.594590638354475,0.508107120665989,Astn2/Wnt7a,2
GO:0022625,CC,GO:0022625,cytosolic large ribosomal subunit,2/324,57/14611,0.361584618344731,0.594590638354475,0.508107120665989,Rpl32/Rpl8,2
GO:0032835,BP,GO:0032835,glomerulus development,2/324,57/14611,0.361584618344731,0.594590638354475,0.508107120665989,Kirrel3/Mtss1,2
GO:0032945,BP,GO:0032945,negative regulation of mononuclear cell proliferation,2/324,57/14611,0.361584618344731,0.594590638354475,0.508107120665989,Dlg1/Il20rb,2
GO:0050672,BP,GO:0050672,negative regulation of lymphocyte proliferation,2/324,57/14611,0.361584618344731,0.594590638354475,0.508107120665989,Dlg1/Il20rb,2
GO:0000737,BP,GO:0000737,DNA catabolic process, endonucleolytic,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Igfbp3,1
GO:0001990,BP,GO:0001990,regulation of systemic arterial blood pressure by hormone,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,F2r,1
GO:0002861,BP,GO:0002861,regulation of inflammatory response to antigenic stimulus,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Il20rb,1
GO:0003785,MF,GO:0003785,actin monomer binding,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Mtss1,1
GO:0005868,CC,GO:0005868,cytoplasmic dynein complex,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Dynlrb2,1
GO:0006837,BP,GO:0006837,serotonin transport,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Lgals3,1
GO:0007274,BP,GO:0007274,neuromuscular synaptic transmission,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Erc2,1
GO:0008373,MF,GO:0008373,sialyltransferase activity,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,St6galnac3,1
GO:0010453,BP,GO:0010453,regulation of cell fate commitment,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Nkx6-2,1
GO:0018149,BP,GO:0018149,peptide cross-linking,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Spock2,1
GO:0018230,BP,GO:0018230,peptidyl-L-cysteine S-palmitoylation,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Clip3,1
GO:0018231,BP,GO:0018231,peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Clip3,1
GO:0019200,MF,GO:0019200,carbohydrate kinase activity,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Pfkm,1
GO:0030992,CC,GO:0030992,intraciliary transport particle B,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Ift57,1
GO:0032703,BP,GO:0032703,negative regulation of interleukin-2 production,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Il20rb,1
GO:0034315,BP,GO:0034315,regulation of Arp2/3 complex-mediated actin nucleation,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Wasf1,1
GO:0034706,CC,GO:0034706,sodium channel complex,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Scn1b,1
GO:0036303,BP,GO:0036303,lymph vessel morphogenesis,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Ppp3cb,1
GO:0036342,BP,GO:0036342,post-anal tail morphogenesis,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Sp5,1
GO:0042069,BP,GO:0042069,regulation of catecholamine metabolic process,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Gpr37,1
GO:0042288,MF,GO:0042288,MHC class I protein binding,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Tubb5,1
GO:0042438,BP,GO:0042438,melanin biosynthetic process,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Myo5a,1
GO:0043302,BP,GO:0043302,positive regulation of leukocyte degranulation,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Lamp1,1
GO:0043372,BP,GO:0043372,positive regulation of CD4-positive, alpha-beta T cell differentiation,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Cd83,1
GO:0044815,CC,GO:0044815,DNA packaging complex,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Smc4,1
GO:0045742,BP,GO:0045742,positive regulation of epidermal growth factor receptor signaling pathway,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Adora1,1
GO:0045844,BP,GO:0045844,positive regulation of striated muscle tissue development,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Erbb3,1
GO:0045987,BP,GO:0045987,positive regulation of smooth muscle contraction,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,F2r,1
GO:0048636,BP,GO:0048636,positive regulation of muscle organ development,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Erbb3,1
GO:0050892,BP,GO:0050892,intestinal absorption,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Scarb1,1
GO:0050901,BP,GO:0050901,leukocyte tethering or rolling,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Fut9,1
GO:0051016,BP,GO:0051016,barbed-end actin filament capping,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Capza2,1
GO:0051156,BP,GO:0051156,glucose 6-phosphate metabolic process,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Nfe2l1,1
GO:0051882,BP,GO:0051882,mitochondrial depolarization,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Got1,1
GO:0060333,BP,GO:0060333,interferon-gamma-mediated signaling pathway,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Stat1,1
GO:0065005,BP,GO:0065005,protein-lipid complex assembly,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Sh3gl2,1
GO:0070300,MF,GO:0070300,phosphatidic acid binding,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Mark1,1
GO:0071813,MF,GO:0071813,lipoprotein particle binding,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Scarb1,1
GO:0071814,MF,GO:0071814,protein-lipid complex binding,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Scarb1,1
GO:0150146,BP,GO:0150146,cell junction disassembly,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,C1qa,1
GO:1990182,BP,GO:1990182,exosomal secretion,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Tsg101,1
GO:2000010,BP,GO:2000010,positive regulation of protein localization to cell surface,1/324,20/14611,0.361598513074993,0.594590638354475,0.508107120665989,Map1a,1
GO:0002443,BP,GO:0002443,leukocyte mediated immunity,7/324,262/14611,0.362522061228837,0.595675573143199,0.509034251125249,C1qa/Dlg1/Il20rb/Lamp1/Pagr1a/Ppp3cb/Rftn1,7
GO:0019221,BP,GO:0019221,cytokine-mediated signaling pathway,7/324,262/14611,0.362522061228837,0.595675573143199,0.509034251125249,Appl2/Ifitm3/Il16/Il20rb/Stat1/Trim32/Wnk1,7
GO:0043280,BP,GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,3/324,97/14611,0.364679179189229,0.598566806830576,0.511504953368613,F2r/Ift57/Stat1,3
GO:0051225,BP,GO:0051225,spindle assembly,3/324,97/14611,0.364679179189229,0.598566806830576,0.511504953368613,Arhgef10/Ino80/Tubb5,3
GO:0071901,BP,GO:0071901,negative regulation of protein serine/threonine kinase activity,3/324,97/14611,0.364679179189229,0.598566806830576,0.511504953368613,Nf1/Pten/Rgs2,3
GO:0060070,BP,GO:0060070,canonical Wnt signaling pathway,7/324,263/14611,0.366145345611023,0.600755004041043,0.513374876156393,Gnaq/Kpna1/Pten/Sdhaf2/Tbl1xr1/Wnk1/Wnt7a,7
GO:0051347,BP,GO:0051347,positive regulation of transferase activity,11/324,434/14611,0.368728619475762,0.604425639305077,0.5165116156116,Adora1/Ccnd3/Dlg1/Ephb2/Erbb3/Ntrk2/Ntrk3/Pten/Reln/Srcin1/Tenm1,11
GO:0045017,BP,GO:0045017,glycerolipid biosynthetic process,5/324,180/14611,0.369438056456382,0.604425639305077,0.5165116156116,Abhd8/Fam126b/Itpka/Pip4k2a/Scarb1,5
GO:0002709,BP,GO:0002709,regulation of T cell mediated immunity,2/324,58/14611,0.369586808890994,0.604425639305077,0.5165116156116,Il20rb/Ppp3cb,2
GO:0022029,BP,GO:0022029,telencephalon cell migration,2/324,58/14611,0.369586808890994,0.604425639305077,0.5165116156116,Reln/Srgap2,2
GO:0032651,BP,GO:0032651,regulation of interleukin-1 beta production,2/324,58/14611,0.369586808890994,0.604425639305077,0.5165116156116,F2r/Sirpa,2
GO:0043621,MF,GO:0043621,protein self-association,2/324,58/14611,0.369586808890994,0.604425639305077,0.5165116156116,Ryr2/Trim32,2
GO:0060042,BP,GO:0060042,retina morphogenesis in camera-type eye,2/324,58/14611,0.369586808890994,0.604425639305077,0.5165116156116,Ntrk2/Slc4a7,2
GO:0071230,BP,GO:0071230,cellular response to amino acid stimulus,2/324,58/14611,0.369586808890994,0.604425639305077,0.5165116156116,Col4a1/Ntrk2,2
GO:1901184,BP,GO:1901184,regulation of ERBB signaling pathway,2/324,58/14611,0.369586808890994,0.604425639305077,0.5165116156116,Adora1/Tsg101,2
GO:0043401,BP,GO:0043401,steroid hormone mediated signaling pathway,3/324,98/14611,0.370731852031033,0.604693087252761,0.516740163116152,Ntrk2/Pagr1a/Safb2,3
GO:0051219,MF,GO:0051219,phosphoprotein binding,3/324,98/14611,0.370731852031033,0.604693087252761,0.516740163116152,Crmp1/Dpysl4/Sirpa,3
GO:0019058,BP,GO:0019058,viral life cycle,5/324,181/14611,0.373846361415759,0.604693087252761,0.516740163116152,Ddx6/Ifitm3/Trim32/Trim62/Tsg101,5
GO:0008509,MF,GO:0008509,anion transmembrane transporter activity,6/324,223/14611,0.374171755443706,0.604693087252761,0.516740163116152,Clic6/Gabra1/Slc12a5/Slc17a7/Slc4a4/Slc4a7,6
GO:0002347,BP,GO:0002347,response to tumor cell,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Plk5,1
GO:0005686,CC,GO:0005686,U2 snRNP,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Snrpd3,1
GO:0005697,CC,GO:0005697,telomerase holoenzyme complex,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Snrpd3,1
GO:0007205,BP,GO:0007205,protein kinase C-activating G protein-coupled receptor signaling pathway,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,F2r,1
GO:0007340,BP,GO:0007340,acrosome reaction,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Syt6,1
GO:0008327,MF,GO:0008327,methyl-CpG binding,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Mecp2,1
GO:0009129,BP,GO:0009129,pyrimidine nucleoside monophosphate metabolic process,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Nme1,1
GO:0010875,BP,GO:0010875,positive regulation of cholesterol efflux,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Ptch1,1
GO:0010880,BP,GO:0010880,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Ryr2,1
GO:0014823,BP,GO:0014823,response to activity,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Ryr2,1
GO:0015012,BP,GO:0015012,heparan sulfate proteoglycan biosynthetic process,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Ndst3,1
GO:0015813,BP,GO:0015813,L-glutamate transmembrane transport,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Grm1,1
GO:0017134,MF,GO:0017134,fibroblast growth factor binding,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Ptprz1,1
GO:0019362,BP,GO:0019362,pyridine nucleotide metabolic process,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Nmnat2,1
GO:0030204,BP,GO:0030204,chondroitin sulfate metabolic process,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Spock2,1
GO:0030212,BP,GO:0030212,hyaluronan metabolic process,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Ccnd3,1
GO:0031629,BP,GO:0031629,synaptic vesicle fusion to presynaptic active zone membrane,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Syt2,1
GO:0032816,BP,GO:0032816,positive regulation of natural killer cell activation,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Lamp1,1
GO:0035455,BP,GO:0035455,response to interferon-alpha,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Ifitm3,1
GO:0042119,BP,GO:0042119,neutrophil activation,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Il16,1
GO:0043501,BP,GO:0043501,skeletal muscle adaptation,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Igfbp5,1
GO:0044550,BP,GO:0044550,secondary metabolite biosynthetic process,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Myo5a,1
GO:0045822,BP,GO:0045822,negative regulation of heart contraction,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Adora1,1
GO:0046174,BP,GO:0046174,polyol catabolic process,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Pten,1
GO:0046426,BP,GO:0046426,negative regulation of receptor signaling pathway via JAK-STAT,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Ptprd,1
GO:0050858,BP,GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Lgals3,1
GO:0050951,BP,GO:0050951,sensory perception of temperature stimulus,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Adora1,1
GO:0050995,BP,GO:0050995,negative regulation of lipid catabolic process,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Adora1,1
GO:0050996,BP,GO:0050996,positive regulation of lipid catabolic process,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Adora1,1
GO:0051457,BP,GO:0051457,maintenance of protein location in nucleus,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Txn1,1
GO:0060445,BP,GO:0060445,branching involved in salivary gland morphogenesis,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Ntn4,1
GO:0090208,BP,GO:0090208,positive regulation of triglyceride metabolic process,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Scarb1,1
GO:0097734,BP,GO:0097734,extracellular exosome biogenesis,1/324,21/14611,0.375774517582134,0.604693087252761,0.516740163116152,Tsg101,1
